SBCL;JZON;READ;sys;0.000015
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.013721
SBCL;JZON;READ;user;0.013685
SBCL;JZON;READ;sys;0.000036
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.014165
SBCL;JZON;READ;user;0.014165
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.013638
SBCL;JZON;READ;user;0.013638
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.014093
SBCL;JZON;READ;user;0.014093
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.013630
SBCL;JZON;READ;user;0.013630
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;WRITE;run;0.020914
SBCL;JZON;WRITE;user;0.020914
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;4467248
SBCL;JZON;WRITE;run;0.014947
SBCL;JZON;WRITE;user;0.014947
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.014605
SBCL;JZON;WRITE;user;0.014605
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.015030
SBCL;JZON;WRITE;user;0.015030
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.014671
SBCL;JZON;WRITE;user;0.014671
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.014935
SBCL;JZON;WRITE;user;0.014935
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.014568
SBCL;JZON;WRITE;user;0.014562
SBCL;JZON;WRITE;sys;0.000006
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.014992
SBCL;JZON;WRITE;user;0.014992
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;JZON;WRITE;run;0.014892
SBCL;JZON;WRITE;user;0.014892
SBCL;JZON;WRITE;sys;0.000000
SBCL;JZON;WRITE;mem;1598208
SBCL;RS-JSON;READ;run;0.032827
SBCL;RS-JSON;READ;user;0.032827
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032461
SBCL;RS-JSON;READ;user;0.032461
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032903
SBCL;RS-JSON;READ;user;0.032903
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032916
SBCL;RS-JSON;READ;user;0.032916
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032949
SBCL;RS-JSON;READ;user;0.032949
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032811
SBCL;RS-JSON;READ;user;0.032811
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032956
SBCL;RS-JSON;READ;user;0.032956
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.033400
SBCL;RS-JSON;READ;user;0.033400
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;READ;run;0.032583
SBCL;RS-JSON;READ;user;0.032583
SBCL;RS-JSON;READ;sys;0.000000
SBCL;RS-JSON;READ;mem;3595888
SBCL;RS-JSON;WRITE;run;0.016734
SBCL;RS-JSON;WRITE;user;0.016734
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;3563008
SBCL;RS-JSON;WRITE;run;0.010762
SBCL;RS-JSON;WRITE;user;0.009634
SBCL;RS-JSON;WRITE;sys;0.001128
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010680
SBCL;RS-JSON;WRITE;user;0.010680
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010541
SBCL;RS-JSON;WRITE;user;0.010541
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010316
SBCL;RS-JSON;WRITE;user;0.010316
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010555
SBCL;RS-JSON;WRITE;user;0.010555
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010310
SBCL;RS-JSON;WRITE;user;0.010295
SBCL;RS-JSON;WRITE;sys;0.000015
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010697
SBCL;RS-JSON;WRITE;user;0.010697
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;589696
SBCL;RS-JSON;WRITE;run;0.010552
SBCL;RS-JSON;WRITE;user;0.010552
SBCL;RS-JSON;WRITE;sys;0.000000
SBCL;RS-JSON;WRITE;mem;589696
SBCL;SHASHT;READ;run;0.025716
SBCL;SHASHT;READ;user;0.025676
SBCL;SHASHT;READ;sys;0.000040
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.025357
SBCL;SHASHT;READ;user;0.025357
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.025177
SBCL;SHASHT;READ;user;0.025177
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
SBCL;SHASHT;READ;run;0.025520
SBCL;SHASHT;READ;user;0.025520
SBCL;SHASHT;READ;sys;0.000000
SBCL;SHASHT;READ;mem;15863408
